i_sorted,j_sorted,i_original,j_original,d_i,d_j,abs_gap,abs_Aij,coupling_over_gap,relation
2,70,2,70,-39.30943287653902,-38.504728618791177,0.8047042577478436,0,0,outside_candidate
2,71,2,71,-39.30943287653902,-38.503398960835597,0.80603391570342353,0.0090580826119976907,0.011237843018172166,outside_candidate
2,72,2,72,-39.30943287653902,-38.503398960835582,0.80603391570343774,0.0090580826119975727,0.011237843018171823,outside_candidate
2,73,2,73,-39.30943287653902,-38.502271396240452,0.80716148029856782,0,0,outside_candidate
2,74,2,74,-39.30943287653902,-38.502271396240452,0.80716148029856782,0.002126989437552484,0.0026351473521329508,outside_candidate
2,75,2,75,-39.30943287653902,-38.49993133983368,0.80950153670534064,0,0,outside_candidate
2,76,2,76,-39.30943287653902,-38.499931339833665,0.80950153670535485,0,0,outside_candidate
2,77,2,77,-39.30943287653902,-38.498654701535017,0.81077817500400329,0,0,outside_candidate
2,78,2,78,-39.30943287653902,-38.498654701535017,0.81077817500400329,0.00068221433229305375,0.00084143154481148338,outside_candidate
2,79,2,79,-39.30943287653902,-38.498389193450677,0.81104368308834296,0,0,outside_candidate
3,4,4,3,-39.309167368454695,-39.309167368454652,4.2632564145606011e-14,0.049792195802663003,1167938096160.5828,inside_requested_k
3,5,4,6,-39.309167368454695,-39.30697565398831,0.0021917144663845534,0.0015235340602773942,0.69513345996689624,inside_requested_k
3,6,4,5,-39.309167368454695,-39.306975653988296,0.0021917144663987642,0.0087925343992272809,4.0117152731461472,inside_requested_k
3,7,4,8,-39.309167368454695,-39.306710145903949,0.0024572225507455414,0.0043135425963630458,1.7554545863394757,inside_requested_k
3,8,4,7,-39.309167368454695,-39.306710145903921,0.0024572225507739631,0.020291619756286721,8.2579495088450052,inside_requested_k
3,9,4,9,-39.309167368454695,-39.303093451198514,0.0060739172561810051,0.012562494741458071,2.0682689953792321,inside_requested_k
3,10,4,10,-39.309167368454695,-39.303093451198471,0.0060739172562236377,0.0022647328424801778,0.37286198460468323,inside_requested_k
3,11,4,11,-39.309167368454695,-39.300636228647768,0.0085311398069265465,0.015369567039069477,1.8015842416028303,inside_requested_k
3,12,4,12,-39.309167368454695,-39.300636228647768,0.0085311398069265465,0.0024961903231868559,0.29259751682420743,inside_requested_k
3,13,4,13,-39.309167368454695,-39.300179812350393,0.008987556104301575,0.0048638291878937865,0.54117372191600421,inside_requested_k
3,14,4,14,-39.309167368454695,-39.300179812350372,0.0089875561043228913,0.0032810616837313598,0.36506717128065702,inside_requested_k
3,15,4,16,-39.309167368454695,-39.299914304266025,0.0092530641886696685,0.0037917380560703587,0.40978188184551051,inside_requested_k
3,16,4,15,-39.309167368454695,-39.299914304266018,0.0092530641886767739,0.0033462623631896008,0.36163829569933309,inside_requested_k
3,17,4,17,-39.309167368454695,-39.29384038700988,0.015326981444815146,0.023840763067513111,1.555476735804233,inside_requested_k
3,18,4,18,-39.309167368454695,-39.293840387009858,0.015326981444836463,0.0023642392682866635,0.15425341753011365,inside_requested_k
3,19,4,20,-39.309167368454695,-39.258241397843484,0.050925970611210403,0.0098969685789975469,0.19434030338969943,inside_requested_k
3,20,4,22,-39.309167368454695,-39.258241397843484,0.050925970611210403,0.010642502555316317,0.20897986680637892,inside_requested_k
3,21,4,19,-39.309167368454695,-39.258241397843477,0.050925970611217508,0.0089992302059518064,0.17671200171429896,inside_requested_k
3,22,4,21,-39.309167368454695,-39.25824139784347,0.050925970611224614,0.021237511142250282,0.41702712559727462,inside_requested_k
3,23,4,23,-39.309167368454695,-39.258241397843463,0.050925970611231719,0.011704169243519255,0.22982712166389033,inside_requested_k
3,24,4,24,-39.309167368454695,-39.258241397843463,0.050925970611231719,0.025115511152328341,0.49317687715880504,inside_requested_k
3,25,4,28,-39.309167368454695,-38.938673149076706,0.37049421937798854,0.0018709969026107431,0.0050500029548420557,inside_requested_k
3,26,4,30,-39.309167368454695,-38.938673149076692,0.37049421937800275,0.001189467703456352,0.0032104892363861103,inside_requested_k
3,27,4,29,-39.309167368454695,-38.938673149076685,0.37049421937800986,0.0060004521967895984,0.016195805178453877,inside_requested_k
3,28,4,25,-39.309167368454695,-38.938673149076664,0.37049421937803118,0.0078553284186716511,0.021202296845167567,inside_requested_k
3,29,4,26,-39.309167368454695,-38.938673149076664,0.37049421937803118,0.025192731532885745,0.067997637251070081,inside_requested_k
3,30,4,27,-39.309167368454695,-38.938673149076664,0.37049421937803118,0.0049939470455676403,0.013479149698883969,boundary_around_k
3,31,4,32,-39.309167368454695,-38.849887097977636,0.4592802704770591,0.016957822975485055,0.036922602745096782,boundary_around_k
3,32,4,31,-39.309167368454695,-38.8498870979776,0.45928027047709463,0.0056522910552618943,0.012306844901894794,boundary_around_k
3,33,4,33,-39.309167368454695,-38.554923411530481,0.75424395692421342,0.021247643102954225,0.028170783349198505,boundary_around_k
3,34,4,34,-39.309167368454695,-38.55492341153046,0.75424395692423474,0,0,boundary_around_k
3,35,4,35,-39.309167368454695,-38.550977098652851,0.7581902698018439,0.0032869881834786288,0.0043353077906653908,boundary_around_k
3,36,4,36,-39.309167368454695,-38.550977098652851,0.7581902698018439,0,0,boundary_around_k
3,37,4,38,-39.309167368454695,-38.54465348332868,0.76451388512601426,0.012976901834072515,0.016974056438404047,boundary_around_k
3,38,4,37,-39.309167368454695,-38.544653483328673,0.76451388512602136,0.021972497033883848,0.028740481319396747,boundary_around_k
3,39,4,39,-39.309167368454695,-38.542596000718476,0.76657136773621914,0,0,boundary_around_k
3,40,4,40,-39.309167368454695,-38.54259600071844,0.76657136773625467,0.038348930482431223,0.050026562556958816,outside_candidate
3,41,4,41,-39.309167368454695,-38.535240611890295,0.77392675656439991,0,0,outside_candidate
3,42,4,42,-39.309167368454695,-38.535240611890295,0.77392675656439991,0.0038066805783500807,0.0049186574130717755,outside_candidate
3,43,4,43,-39.309167368454695,-38.534816247467923,0.77435112098677195,0.0010583777579306522,0.0013667930855216417,outside_candidate
3,44,4,44,-39.309167368454695,-38.534816247467916,0.77435112098677905,0,0,outside_candidate
3,45,4,46,-39.309167368454695,-38.533618953666618,0.77554841478807646,0,0,outside_candidate
3,46,4,45,-39.309167368454695,-38.53361895366659,0.77554841478810488,0.013790535559335943,0.017781656562477519,outside_candidate
3,47,4,48,-39.309167368454695,-38.524052346743474,0.78511502171122061,0.019704676527600714,0.025097821316235683,outside_candidate
3,48,4,47,-39.309167368454695,-38.524052346743467,0.78511502171122771,0.0022823178259505851,0.0029069852987605197,outside_candidate
3,49,4,50,-39.309167368454695,-38.523632256885385,0.78553511156930966,0.0038066805783500733,0.0048459712650466306,outside_candidate
3,50,4,49,-39.309167368454695,-38.523632256885378,0.78553511156931677,0,0,outside_candidate
3,51,4,51,-39.309167368454695,-38.523208436758658,0.7859589316960367,0,0,outside_candidate
3,52,4,52,-39.309167368454695,-38.523208436758608,0.78595893169608644,0,0,outside_candidate
3,53,4,53,-39.309167368454695,-38.518048551255639,0.79111881719905597,0,0,outside_candidate
3,54,4,54,-39.309167368454695,-38.518048551255639,0.79111881719905597,0.0032869881834785984,0.0041548603218870836,outside_candidate
3,55,4,56,-39.309167368454695,-38.516905789642834,0.79226157881186055,0,0,outside_candidate
3,56,4,55,-39.309167368454695,-38.51690578964282,0.79226157881187476,0.0090580826119977982,0.011433196881239487,outside_candidate
3,57,4,58,-39.309167368454695,-38.515389665287053,0.79377770316764185,0.0067647007830725289,0.0085221602421904491,outside_candidate
3,58,4,57,-39.309167368454695,-38.515389665287046,0.79377770316764895,0,0,outside_candidate
3,59,4,59,-39.309167368454695,-38.511524460429108,0.79764290802558691,0,0,outside_candidate
3,60,4,60,-39.309167368454695,-38.511524460429087,0.79764290802560822,0,0,outside_candidate
3,61,4,61,-39.309167368454695,-38.509119151636938,0.80004821681775695,0,0,outside_candidate
3,62,4,62,-39.309167368454695,-38.509119151636924,0.80004821681777116,0,0,outside_candidate
3,63,4,63,-39.309167368454695,-38.505838792892362,0.8033285755623325,0.0064035659754124816,0.0079712911630586102,outside_candidate
3,64,4,64,-39.309167368454695,-38.505838792892334,0.80332857556236092,0.0030277919812100036,0.0037690579836406699,outside_candidate
3,65,4,65,-39.309167368454695,-38.505450543172927,0.80371682528176791,0,0,outside_candidate
3,66,4,66,-39.309167368454695,-38.505450543172927,0.80371682528176791,0.0040291041911833777,0.0050130892678162484,outside_candidate
3,67,4,67,-39.309167368454695,-38.505185035088573,0.80398233336612179,0,0,outside_candidate
3,68,4,68,-39.309167368454695,-38.505185035088566,0.8039823333661289,0.0021287599851641361,0.0026477696049008966,outside_candidate
3,69,4,69,-39.309167368454695,-38.504728618791212,0.80443874966348261,0,0,outside_candidate
3,70,4,70,-39.309167368454695,-38.504728618791177,0.80443874966351814,0.0051119495278289101,0.006354678376653467,outside_candidate
3,71,4,71,-39.309167368454695,-38.503398960835597,0.80576840761909807,0.015606362766886246,0.019368298160262035,outside_candidate
3,72,4,72,-39.309167368454695,-38.503398960835582,0.80576840761911228,0,0,outside_candidate
3,73,4,73,-39.309167368454695,-38.502271396240452,0.80689597221424236,0,0,outside_candidate
3,74,4,74,-39.309167368454695,-38.502271396240452,0.80689597221424236,0.0055542814673638667,0.0068835161639512138,outside_candidate
3,75,4,75,-39.309167368454695,-38.49993133983368,0.80923602862101518,0.01425127096882783,0.017610771721462793,outside_candidate
3,76,4,76,-39.309167368454695,-38.499931339833665,0.80923602862102939,0.0043270113568523094,0.0053470325143897884,outside_candidate
3,77,4,77,-39.309167368454695,-38.498654701535017,0.81051266691967783,0,0,outside_candidate
3,78,4,78,-39.309167368454695,-38.498654701535017,0.81051266691967783,0.015751766774175634,0.019434325232743882,outside_candidate
3,79,4,79,-39.309167368454695,-38.498389193450677,0.8107781750040175,0,0,outside_candidate
4,5,3,6,-39.309167368454652,-39.30697565398831,0.0021917144663419208,0.0087925343992272878,4.0117152732501964,inside_requested_k
4,6,3,5,-39.309167368454652,-39.306975653988296,0.0021917144663561317,0.0015235340602773838,0.69513345997590581,inside_requested_k
4,7,3,8,-39.309167368454652,-39.306710145903949,0.0024572225507029088,0.020291619756286711,8.257949509083792,inside_requested_k
4,8,3,7,-39.309167368454652,-39.306710145903921,0.0024572225507313306,0.0043135425963630458,1.755454586349628,inside_requested_k
4,9,3,9,-39.309167368454652,-39.303093451198514,0.0060739172561383725,0.0022647328424801778,0.37286198460991743,inside_requested_k
4,10,3,10,-39.309167368454652,-39.303093451198471,0.0060739172561810051,0.012562494741458107,2.0682689953792384,inside_requested_k
4,11,3,11,-39.309167368454652,-39.300636228647768,0.0085311398068839139,0.002496190323186855,0.29259751682566953,inside_requested_k
4,12,3,12,-39.309167368454652,-39.300636228647768,0.0085311398068839139,0.015369567039069477,1.8015842416118333,inside_requested_k
4,13,3,13,-39.309167368454652,-39.300179812350393,0.0089875561042589425,0.0032810616837314244,0.36506717128326177,inside_requested_k
4,14,3,14,-39.309167368454652,-39.300179812350372,0.0089875561042802588,0.0048638291878937978,0.54117372191728896,inside_requested_k
4,15,3,16,-39.309167368454652,-39.299914304266025,0.0092530641886270359,0.0033462623631895921,0.36163829570127609,inside_requested_k
4,16,3,15,-39.309167368454652,-39.299914304266018,0.0092530641886341414,0.0037917380560703587,0.40978188184708386,inside_requested_k
4,17,3,17,-39.309167368454652,-39.29384038700988,0.015326981444772514,0.0023642392682866938,0.15425341753075922,inside_requested_k
4,18,3,18,-39.309167368454652,-39.293840387009858,0.01532698144479383,0.023840763067513135,1.5554767358063979,inside_requested_k
4,19,3,20,-39.309167368454652,-39.258241397843484,0.05092597061116777,0.011704169243519458,0.2298271216641829,inside_requested_k
4,20,3,22,-39.309167368454652,-39.258241397843484,0.05092597061116777,0.0089992302059518081,0.17671200171447157,inside_requested_k
4,21,3,19,-39.309167368454652,-39.258241397843477,0.050925970611174876,0.010642502555316317,0.20897986680652469,inside_requested_k
4,22,3,21,-39.309167368454652,-39.25824139784347,0.050925970611181981,0.025115511152328338,0.49317687715928665,inside_requested_k
4,23,3,23,-39.309167368454652,-39.258241397843463,0.050925970611189086,0.0098969685789975659,0.19434030338978114,inside_requested_k
4,24,3,24,-39.309167368454652,-39.258241397843463,0.050925970611189086,0.021237511142250268,0.41702712559756527,inside_requested_k
4,25,3,28,-39.309167368454652,-38.938673149076706,0.37049421937794591,0.0078553284186716511,0.021202296845172448,inside_requested_k
4,26,3,30,-39.309167368454652,-38.938673149076692,0.37049421937796012,0.0049939470455676403,0.013479149698886554,inside_requested_k
4,27,3,29,-39.309167368454652,-38.938673149076685,0.37049421937796723,0.025192731532885752,0.067997637251081836,inside_requested_k
4,28,3,25,-39.309167368454652,-38.938673149076664,0.37049421937798854,0.0018709969026107346,0.0050500029548420332,inside_requested_k
4,29,3,26,-39.309167368454652,-38.938673149076664,0.37049421937798854,0.0060004521967896149,0.016195805178454852,inside_requested_k
4,30,3,27,-39.309167368454652,-38.938673149076664,0.37049421937798854,0.0011894677034563217,0.0032104892363861515,boundary_around_k
4,31,3,32,-39.309167368454652,-38.849887097977636,0.45928027047701647,0.0056522910552618943,0.012306844901896888,boundary_around_k
4,32,3,31,-39.309167368454652,-38.8498870979776,0.459280270477052,0.016957822975485079,0.036922602745097406,boundary_around_k
4,33,3,33,-39.309167368454652,-38.554923411530481,0.75424395692417079,0,0,boundary_around_k
4,34,3,34,-39.309167368454652,-38.55492341153046,0.7542439569241921,0.021247643102953972,0.028170783349198963,boundary_around_k
4,35,3,35,-39.309167368454652,-38.550977098652851,0.75819026980180126,0,0,boundary_around_k
4,36,3,36,-39.309167368454652,-38.550977098652851,0.75819026980180126,0.0032869881834786193,0.0043353077906656224,boundary_around_k
4,37,3,38,-39.309167368454652,-38.54465348332868,0.76451388512597163,0.021972497033883841,0.028740481319398607,boundary_around_k
4,38,3,37,-39.309167368454652,-38.544653483328673,0.76451388512597873,0.012976901834072484,0.016974056438404796,boundary_around_k
4,39,3,39,-39.309167368454652,-38.542596000718476,0.76657136773617651,0.038348930482431084,0.050026562556963736,boundary_around_k
4,40,3,40,-39.309167368454652,-38.54259600071844,0.76657136773621204,0,0,outside_candidate
4,41,3,41,-39.309167368454652,-38.535240611890295,0.77392675656435728,0.0038066805783501293,0.0049186574130721085,outside_candidate
4,42,3,42,-39.309167368454652,-38.535240611890295,0.77392675656435728,0,0,outside_candidate
4,43,3,43,-39.309167368454652,-38.534816247467923,0.77435112098672931,0,0,outside_candidate
4,44,3,44,-39.309167368454652,-38.534816247467916,0.77435112098673642,0.0010583777579306597,0.0013667930855217143,outside_candidate
4,45,3,46,-39.309167368454652,-38.533618953666618,0.77554841478803382,0.013790535559335909,0.017781656562479105,outside_candidate
4,46,3,45,-39.309167368454652,-38.53361895366659,0.77554841478806225,0,0,outside_candidate
4,47,3,48,-39.309167368454652,-38.524052346743474,0.78511502171117797,0.0022823178259505292,0.0029069852987606325,outside_candidate
4,48,3,47,-39.309167368454652,-38.524052346743467,0.78511502171118508,0.019704676527600721,0.025097821316236828,outside_candidate
4,49,3,50,-39.309167368454652,-38.523632256885385,0.78553511156926703,0,0,outside_candidate
4,50,3,49,-39.309167368454652,-38.523632256885378,0.78553511156927414,0.0038066805783500781,0.0048459712650468553,outside_candidate
4,51,3,51,-39.309167368454652,-38.523208436758658,0.78595893169599407,0,0,outside_candidate
4,52,3,52,-39.309167368454652,-38.523208436758608,0.78595893169604381,0,0,outside_candidate
4,53,3,53,-39.309167368454652,-38.518048551255639,0.79111881719901334,0.0032869881834785885,0.0041548603218872944,outside_candidate
4,54,3,54,-39.309167368454652,-38.518048551255639,0.79111881719901334,0,0,outside_candidate
4,55,3,56,-39.309167368454652,-38.516905789642834,0.79226157881181791,0.0090580826119978052,0.011433196881240316,outside_candidate
4,56,3,55,-39.309167368454652,-38.51690578964282,0.79226157881183212,0,0,outside_candidate
4,57,3,58,-39.309167368454652,-38.515389665287053,0.79377770316759921,0,0,outside_candidate
4,58,3,57,-39.309167368454652,-38.515389665287046,0.79377770316760632,0.0067647007830725688,0.008522160242190881,outside_candidate
4,59,3,59,-39.309167368454652,-38.511524460429108,0.79764290802554427,0,0,outside_candidate
4,60,3,60,-39.309167368454652,-38.511524460429087,0.79764290802556559,0,0,outside_candidate
4,61,3,61,-39.309167368454652,-38.509119151636938,0.80004821681771432,0,0,outside_candidate
4,62,3,62,-39.309167368454652,-38.509119151636924,0.80004821681772853,0,0,outside_candidate
4,63,3,63,-39.309167368454652,-38.505838792892362,0.80332857556228987,0.0030277919812100136,0.0037690579836410156,outside_candidate
4,64,3,64,-39.309167368454652,-38.505838792892334,0.80332857556231829,0.0064035659754124617,0.0079712911630587264,outside_candidate
4,65,3,65,-39.309167368454652,-38.505450543172927,0.80371682528172528,0.0040291041911833777,0.0050130892678165147,outside_candidate
